Product ID,Customer ID,Customer Status,Date Order was placed,Delivery Date,Order ID,Quantity Ordered,Total Retail Price for This Order,Cost Price Per Unit,Product Line,Product Category,Product Group,Product Name,Supplier Country,Supplier Name,Supplier ID
220200100056,44659,SILVER,13-Jan-17,13-Jan-17,123068384,1,143.7,71.95,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air MickeyTailwind Shoes,US,Eclipse Inc,1303
210201100005,84943,GOLD,17-Jan-17,22-Jan-17,123089950,1,37.1,16.15,Children,Children Sports,"Ypsilon, Kids",Ypsilon Children's Sweatshirt,FR,Ypsilon S.A.,14624
220101400091,41675,Silver,08-Feb-17,08-Feb-17,123014104,1,32.8,15.0,Clothes & Shoes,Clothes,Tracker Clothes,Casual Genuine Tee,US,3Top Sports,2963
220101400263,17794,SILVER,15-Jan-17,15-Jan-17,123080579,1,132.2,60.25,Clothes & Shoes,Clothes,Tracker Clothes,Otter Snowboard Jacket,US,3Top Sports,2963
240100100654,83869,Gold,22-Jan-17,27-Jan-17,123014044,1,45.2,18.15,Sports,Assorted Sports Articles,Assorted Sports articles,Montevideo Men's Shorts,ES,Luna sastreria S.A.,4742
230100100013,74096,Silver,04-Feb-17,04-Feb-17,123090450,2,226.2,58.9,Outdoors,Outdoors,Anoraks & Parkas,Jacket with Removable Fleece,US,AllSeasons Outdoor Clothing,772
230100600023,64388,Silver,09-Jan-17,09-Jan-17,123044945,1,73.4,36.8,Outdoors,Outdoors,Sleepingbags,"Expedition 10,Small,Left,Blue Ribbon",DK,Top Sports,755
240600100159,14988,Gold,16-Feb-17,16-Feb-17,123055762,1,44.3,19.05,Sports,Swim Sports,Bathing Suits,Atlantis Bikini,ES,Luna sastreria S.A.,4742
240500100029,624,Silver,25-Feb-17,25-Feb-17,123004453,1,58.9,26.1,Sports,Running - Jogging,Jogging,Men's Sweatshirt w/Hood Big Logo,US,A Team Sports,3298
240500200113,25908,Gold,05-Jan-17,05-Jan-17,123021791,2,84.4,20.05,Sports,Running - Jogging,Running Clothes,Short Biking Spinning Pants,BE,Force Sports,5922
240800200001,75321,Silver,04-Feb-17,07-Feb-17,123087652,5,847.5,67.8,Sports,Winter Sports,Winter Sports,Massif  Bandit L Ski Axial,FR,Massif S.A.,13199
230100500096,37670,Gold,03-Jan-17,05-Jan-17,123011389,2,71.0,17.25,Outdoors,Outdoors,Outdoor Gear,Rain Jacket,US,AllSeasons Outdoor Clothing,772
220200100099,1155,Silver,03-Jan-17,03-Jan-17,123012964,2,315.6,79.0,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Tuned Sirocco Shoes,US,Eclipse Inc,1303
210201000018,73385,Silver,05-Mar-17,08-Mar-17,123048267,1,17.1,7.5,Children,Children Sports,Tracker Kid's Clothes,With Hood,US,3Top Sports,2963
220100100300,52943,GOLD,28-Feb-17,03-Mar-17,123023712,1,26.0,13.1,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's V-Neck S/Sleeve Top,US,Eclipse Inc,1303
220101200021,19475,Gold,05-Mar-17,05-Mar-17,123049079,1,171.1,73.15,Clothes & Shoes,Clothes,Street Wear,Tyfoon Floyd Ski Jacket,AU,Typhoon Clothing,11427
220101400233,59912,Silver,04-Feb-17,04-Feb-17,123088198,1,61.3,27.9,Clothes & Shoes,Clothes,Tracker Clothes,Mns.fitness Pants,US,3Top Sports,2963
230100100054,12512,Gold,27-Jan-17,27-Jan-17,123045897,2,647.8,148.55,Outdoors,Outdoors,Anoraks & Parkas,Px City Peak Parka,US,Miller Trading Inc,15218
240100100410,37889,Gold,28-Feb-17,04-Mar-17,123025549,1,20.7,9.5,Sports,Assorted Sports Articles,Assorted Sports articles,Prosoccer  Club Football 4/32 (Replica) Synth,US,Teamsports Inc,5810
220101400175,28883,Silver,06-Feb-17,06-Feb-17,123003329,2,44.6,10.0,Clothes & Shoes,Clothes,Tracker Clothes,Highnoon Sweatshirt,US,3Top Sports,2963
220200100081,48038,Silver,06-Feb-17,06-Feb-17,123099526,1,114.7,57.45,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Sway,US,Eclipse Inc,1303
230100100059,46025,Silver,04-Mar-17,09-Mar-17,123044115,1,134.4,57.05,Outdoors,Outdoors,Anoraks & Parkas,Tieman Down Jacket,US,AllSeasons Outdoor Clothing,772
240100100654,34626,Silver,19-Feb-17,19-Feb-17,123072699,1,45.2,18.15,Sports,Assorted Sports Articles,Assorted Sports articles,Montevideo Men's Shorts,ES,Luna sastreria S.A.,4742
240100100155,83947,Silver,02-Jan-17,02-Jan-17,123006193,2,66.6,14.85,Sports,Assorted Sports Articles,Assorted Sports articles,A-team Action-Tech Bra,US,A Team Sports,3298
240400200061,41663,Silver,15-Jan-17,20-Jan-17,123081111,1,12.0,6.05,Sports,Racket Sports,Racket Sports,Hot X Tennis Balls,US,Triple Sportswear Inc,3664
240700400017,21218,Silver,28-Jan-17,28-Jan-17,123049314,1,41.4,19.4,Sports,Team Sports,Soccer,Fga Home Shorts,US,Fga Sports Inc,14593
240600100007,87406,Gold,22-Jan-17,22-Jan-17,123016111,1,11.7,4.8,Sports,Swim Sports,Bathing Suits,Goggles,US,Nautlius SportsWear Inc,6153
240600100109,93318,SILVER,03-Jan-17,06-Jan-17,123013747,1,44.0,19.15,Sports,Swim Sports,Bathing Suits,Sunfit Magic 2 Women's Swim Suit,US,Nautlius SportsWear Inc,6153
240800100053,37207,Gold,02-Feb-17,02-Feb-17,123079656,2,533.4,106.75,Sports,Winter Sports,Ski Dress,Massif Men's Monitor Bomber Jacket,FR,Massif S.A.,13199
240500100029,63523,SILVER,07-Feb-17,07-Feb-17,123008809,1,58.9,26.1,Sports,Running - Jogging,Jogging,Men's Sweatshirt w/Hood Big Logo,US,A Team Sports,3298
220100100532,71098,SILVER,20-Feb-17,20-Feb-17,123078434,1,45.2,22.7,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's Filament Tight,US,Eclipse Inc,1303
220200200085,37116,Gold,09-Feb-17,09-Feb-17,123019588,1,41.4,18.0,Clothes & Shoes,Shoes,Shoes,Dundas Rubber Boot,ES,Luna sastreria S.A.,4742
240100100078,34711,Gold,28-Jan-17,28-Jan-17,123047531,3,43.5,6.2,Sports,Assorted Sports Articles,Assorted Sports articles,Magnetic Collector,GB,Royal Darts Ltd,4514
240100100115,77642,Silver,05-Mar-17,05-Mar-17,123046032,1,26.2,11.75,Sports,Assorted Sports Articles,Assorted Sports articles,Safe Skate Helmet Large Black,US,Roll-Over Inc,3815
210201000018,34121,Silver,23-Feb-17,23-Feb-17,123094168,1,17.1,7.5,Children,Children Sports,Tracker Kid's Clothes,With Hood,US,3Top Sports,2963
220200100033,80429,Gold,08-Jan-17,08-Jan-17,123040453,1,109.3,54.75,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Croos Trainer Iii Shoes,US,Eclipse Inc,1303
230100100049,77952,Silver,24-Feb-17,24-Feb-17,123001644,2,115.8,24.4,Outdoors,Outdoors,Anoraks & Parkas,Lh Classic Reinforced Cargo Pants,US,AllSeasons Outdoor Clothing,772
240100400009,1870,Silver,02-Jan-17,02-Jan-17,123006324,1,65.5,25.6,Sports,Assorted Sports Articles,Skates,Hull Ice Hockey skates,PT,Magnifico Sports,1684
210201000083,40009,Silver,08-Jan-17,11-Jan-17,123040056,1,23.0,10.55,Children,Children Sports,Tracker Kid's Clothes,Nwt Sport Sport Short Y,US,3Top Sports,2963
220100100073,10350,GOLD,07-Jan-17,07-Jan-17,123032776,1,23.5,11.85,Clothes & Shoes,Clothes,Eclipse Clothing,Basic Dome Backpack,US,Eclipse Inc,1303
230100100002,9562,Gold,01-Feb-17,01-Feb-17,123073342,2,401.4,85.35,Outdoors,Outdoors,Anoraks & Parkas,Down Jacket,ES,Luna sastreria S.A.,4742
230100500068,28166,GOLD,05-Feb-17,05-Feb-17,123097097,1,1.7,0.8,Outdoors,Outdoors,Outdoor Gear,Plate Picnic Deep,GB,Prime Sports Ltd,316
230100700009,9483,Silver,19-Feb-17,22-Feb-17,123071873,1,540.7,276.0,Outdoors,Outdoors,Tents,Family Holiday 6,SE,Petterson AB,109
240100200014,5097,Silver,30-Jan-17,30-Jan-17,123061332,1,55.4,22.8,Sports,Assorted Sports Articles,Darts,Pacific 95% 23 Gram,GB,Royal Darts Ltd,4514
220101200009,10310,Gold,13-Jan-17,15-Jan-17,123067627,1,106.8,42.8,Clothes & Shoes,Clothes,Street Wear,Anthony Bork Norbert Nylon Jacket,US,Mayday Inc,4646
240800200009,25504,GOLD,04-Mar-17,09-Mar-17,123044669,2,171.2,34.3,Sports,Winter Sports,Winter Sports,Amber Cc,CA,CrystalClear Optics Inc,16814
240100200002,74605,GOLD,02-Jan-17,07-Jan-17,123008222,1,15.3,6.05,Sports,Assorted Sports Articles,Darts,Aim4it 18 Gram Softtip Pil,GB,Royal Darts Ltd,4514
220200100099,31022,SILVER,23-Jan-17,23-Jan-17,123020950,1,157.8,79.0,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Tuned Sirocco Shoes,US,Eclipse Inc,1303
220100100585,78752,Gold,11-Feb-17,11-Feb-17,123027927,1,40.7,20.45,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's S/Sleeve 1/2 Zip,US,Eclipse Inc,1303
220100700052,50567,Gold,07-Mar-17,12-Mar-17,123060807,1,106.1,50.5,Clothes & Shoes,Clothes,Orion,Trooper Ii Dmx-2x Men's Walking Shoes,CA,Fuller Trading Co.,16733
220101400216,59078,Silver,04-Mar-17,04-Mar-17,123045652,1,24.0,11.0,Clothes & Shoes,Clothes,Tracker Clothes,Mm Daypouch Shoulder Bag,US,3Top Sports,2963
220200100139,55867,Gold,13-Jan-17,13-Jan-17,123068440,1,57.3,28.75,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Payoff Trainer Shoes,US,Eclipse Inc,1303
220200200018,40740,Gold,05-Mar-17,07-Mar-17,123049172,1,66.4,30.25,Clothes & Shoes,Shoes,Shoes,Lulu Men's Street Shoes,SE,Petterson AB,109
230100500026,10794,SILVER,04-Mar-17,04-Mar-17,123044365,2,495.0,109.55,Outdoors,Outdoors,Outdoor Gear,Trekking Tent,GB,Prime Sports Ltd,316
230100500077,28054,Gold,05-Mar-17,05-Mar-17,123050463,1,173.0,72.75,Outdoors,Outdoors,Outdoor Gear,Jl Legacy Curig I.A.Jacket,US,AllSeasons Outdoor Clothing,772
240100100252,28600,Gold,30-Jan-17,04-Feb-17,123063412,1,180.4,87.1,Sports,Assorted Sports Articles,Assorted Sports articles,"Extra Turbo 33, Side-By-Side",US,Roll-Over Inc,3815
240100100569,64353,SILVER,28-Jan-17,28-Jan-17,123048889,2,89.4,19.25,Sports,Assorted Sports Articles,Assorted Sports articles,Eliza Pirate Pants,ES,Luna sastreria S.A.,4742
240100100577,34026,Gold,27-Jan-17,27-Jan-17,123046544,1,76.0,31.75,Sports,Assorted Sports Articles,Assorted Sports articles,Eliza Sweat with Long Zipper,ES,Luna sastreria S.A.,4742
240100400128,15114,Gold,12-Jan-17,12-Jan-17,123062492,1,192.4,89.9,Sports,Assorted Sports Articles,Skates,Rollerskate Roller Skates Sq7-Ls 76mm/78a,PT,Magnifico Sports,1684
210201000157,43302,SILVER,10-Jan-17,10-Jan-17,123053315,1,39.8,18.2,Children,Children Sports,Tracker Kid's Clothes,Wa.sweatshirt Sweatshirt with Hood,US,3Top Sports,2963
220100100631,63129,SILVER,13-Jan-17,13-Jan-17,123070947,1,57.1,28.65,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's Work Out Pants Dri Fit,US,Eclipse Inc,1303
230100500061,38932,GOLD,28-Feb-17,04-Mar-17,123025601,2,36.6,8.05,Outdoors,Outdoors,Outdoor Gear,Navy Knife,US,KN Outdoor Trading Inc,4718
240100100175,65624,SILVER,12-Jan-17,15-Jan-17,123065352,1,13.5,6.1,Sports,Assorted Sports Articles,Assorted Sports articles,Bag Chequered Bag for 3 Balls,GB,Royal Darts Ltd,4514
220101400091,12409,Silver,28-Feb-17,02-Mar-17,123020304,2,65.6,15.0,Clothes & Shoes,Clothes,Tracker Clothes,Casual Genuine Tee,US,3Top Sports,2963
220200300106,4021,Silver,11-Jan-17,11-Jan-17,123057796,1,78.3,35.75,Clothes & Shoes,Shoes,Tracker Shoes,Multi Women's Running Shoes,US,3Top Sports,2963
240100100063,62756,SILVER,04-Feb-17,09-Feb-17,123092371,1,22.9,9.25,Sports,Assorted Sports Articles,Assorted Sports articles,Grey Met.,CA,CrystalClear Optics Inc,16814
220100800040,75477,GOLD,17-Jan-17,17-Jan-17,123089802,1,111.5,53.05,Clothes & Shoes,Clothes,Orion Clothing,Mick's Men's Cl.Tracksuit,CA,Fuller Trading Co.,16733
220101400112,15664,Silver,22-Jan-17,26-Jan-17,123014106,3,122.7,18.6,Clothes & Shoes,Clothes,Tracker Clothes,Casual.Pants Open Tracking Pants,US,3Top Sports,2963
220200100057,28335,Silver,30-Jan-17,02-Feb-17,123059394,1,125.8,63.0,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Mickey Willy Shoes,US,Eclipse Inc,1303
230100100045,20669,Silver,15-Feb-17,15-Feb-17,123051434,6,748.8,53.6,Outdoors,Outdoors,Anoraks & Parkas,Duwall Pants,US,AllSeasons Outdoor Clothing,772
240100100498,18996,Gold,22-Jan-17,22-Jan-17,123014142,3,27.0,3.5,Sports,Assorted Sports Articles,Assorted Sports articles,"Teen Multi, Assorted Colours",US,Nautlius SportsWear Inc,6153
240500200079,21138,Gold,03-Mar-17,03-Mar-17,123035777,1,32.4,13.55,Sports,Running - Jogging,Running Clothes,Force Men's P.D.T-Shirt,BE,Force Sports,5922
240500200114,23155,Silver,09-Jan-17,14-Jan-17,123048623,1,8.4,3.95,Sports,Running - Jogging,Running Clothes,Short Newline Running Socks,BE,Force Sports,5922
240600100161,26260,Silver,05-Feb-17,05-Feb-17,123094593,1,66.1,30.5,Sports,Swim Sports,Bathing Suits,Bikini,ES,Luna sastreria S.A.,4742
240500200058,19365,Gold,23-Jan-17,27-Jan-17,123024488,1,23.1,11.05,Sports,Running - Jogging,Running Clothes,Breath-shirt Undershirt,BE,Force Sports,5922
240100200004,39611,Gold,19-Jan-17,19-Jan-17,123000537,2,70.4,14.8,Sports,Assorted Sports Articles,Darts,Aim4it 80% Tungsten 22 Gram,GB,Royal Darts Ltd,4514
230100600028,62358,Silver,28-Jan-17,28-Jan-17,123048438,1,96.7,48.45,Outdoors,Outdoors,Sleepingbags,"Expedition 20,Medium,Right,Forestgreen",DK,Top Sports,755
230100700011,30807,Gold,07-Jan-17,07-Jan-17,123033012,1,252.0,103.95,Outdoors,Outdoors,Tents,Hurricane 4,SE,Petterson AB,109
220100100025,55305,SILVER,16-Jan-17,16-Jan-17,123087461,1,17.4,8.8,Clothes & Shoes,Clothes,Eclipse Clothing,Knit Hat,US,Eclipse Inc,1303
220100500006,34103,Silver,30-Jan-17,30-Jan-17,123063554,1,156.9,69.1,Clothes & Shoes,Clothes,Leisure,Van Damme Men's Golf Sweater V-Neck,NL,Van Dammeren International,2995
220101300023,22482,GOLD,05-Mar-17,05-Mar-17,123048757,1,50.2,23.8,Clothes & Shoes,Clothes,T-Shirts,Agr Men's T-Shirt with V-neck+Long sleeves,GB,Greenline Sports Ltd,14682
220101400084,27146,Silver,17-Jan-17,17-Jan-17,123088578,1,20.0,9.2,Clothes & Shoes,Clothes,Tracker Clothes,Capitol Toilet Bag,US,3Top Sports,2963
220200300153,49016,Gold,03-Jan-17,03-Jan-17,123014751,1,79.4,37.0,Clothes & Shoes,Shoes,Tracker Shoes,Hardcore Junior/Women's Street Shoes Small,GB,Greenline Sports Ltd,14682
230100500066,12835,Gold,26-Feb-17,02-Mar-17,123013367,1,12.7,6.1,Outdoors,Outdoors,Outdoor Gear,Outback Spirits Kitchen,GB,Prime Sports Ltd,316
240100100186,9359,Gold,07-Mar-17,07-Mar-17,123061781,1,273.0,122.8,Sports,Assorted Sports Articles,Assorted Sports articles,Barret 3.1 Women's Softboot,US,Roll-Over Inc,3815
240100100260,11543,Silver,20-Jan-17,20-Jan-17,123005605,1,28.2,11.8,Sports,Assorted Sports Articles,Assorted Sports articles,Force Children's P.D.T-Shirt,BE,Force Sports,5922
240100100700,43763,Silver,03-Jan-17,03-Jan-17,123012496,1,97.9,42.05,Sports,Assorted Sports Articles,Assorted Sports articles,Stream Polo Sweatshirt,ES,Luna sastreria S.A.,4742
240100400005,79,Silver,02-Mar-17,03-Mar-17,123033319,1,234.6,115.95,Sports,Assorted Sports Articles,Skates,Cool Fit Men's Roller Skates,US,Twain Inc,13198
220100100432,49352,PLATINUM,12-Jan-17,12-Jan-17,123060739,1,65.0,32.45,Clothes & Shoes,Clothes,Eclipse Clothing,Watchit 10 Metallic/Black,US,Eclipse Inc,1303
220100100599,76629,SILVER,01-Feb-17,01-Feb-17,123072434,1,46.4,23.3,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's Spinning Shorts,US,Eclipse Inc,1303
220100800040,24581,Silver,19-Feb-17,19-Feb-17,123072027,1,111.5,53.05,Clothes & Shoes,Clothes,Orion Clothing,Mick's Men's Cl.Tracksuit,CA,Fuller Trading Co.,16733
220200200015,61913,Silver,20-Jan-17,20-Jan-17,123005254,2,210.2,47.75,Clothes & Shoes,Shoes,Shoes,Dubby Low Men's Street Shoes Large,SE,Petterson AB,109
230100300023,62266,Gold,06-Jan-17,06-Jan-17,123031949,1,34.8,14.55,Outdoors,Outdoors,Gloves & Mittens,Scania Unisex Gloves,SE,Svensson Trading AB,6355
220200100077,21393,Silver,31-Jan-17,01-Feb-17,123069891,1,99.0,49.6,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Span Triax Shoes,US,Eclipse Inc,1303
220100500026,83111,Silver,13-Jan-17,13-Jan-17,123065669,2,126.0,28.7,Clothes & Shoes,Clothes,Leisure,Van Damme Women's Polo Pique L,NL,Van Dammeren International,2995
240500100006,56898,Gold,17-Feb-17,20-Feb-17,123065217,1,46.1,21.05,Sports,Running - Jogging,Jogging,Pants Palazzo,US,3Top Sports,2963
240800100066,24765,Gold,17-Jan-17,17-Jan-17,123088517,2,375.2,76.3,Sports,Winter Sports,Ski Dress,Mayday Girl's Rider Pants,US,Mayday Inc,4646
240800200010,26469,Silver,03-Mar-17,07-Mar-17,123039168,2,231.6,46.25,Sports,Winter Sports,Winter Sports,Black Morphe,CA,CrystalClear Optics Inc,16814
240500200081,62563,Gold,09-Feb-17,14-Feb-17,123020197,1,126.8,52.9,Sports,Running - Jogging,Running Clothes,Force Micro Men's Suit,BE,Force Sports,5922
240500200101,6898,Silver,27-Jan-17,27-Jan-17,123044757,2,238.8,49.75,Sports,Running - Jogging,Running Clothes,Polar Jacket,BE,Force Sports,5922
240700100001,49293,GOLD,06-Mar-17,06-Mar-17,123056684,1,23.4,12.2,Sports,Team Sports,American Football,Armour L,US,A Team Sports,3298
240400200088,58685,Silver,21-Jan-17,25-Jan-17,123013810,1,197.4,82.25,Sports,Racket Sports,Racket Sports,Smasher Rd Power 7 Long Tennis Racket,GB,British Sports Ltd,1280
240800200059,27149,Silver,29-Jan-17,31-Jan-17,123057270,2,81.6,18.45,Sports,Winter Sports,Winter Sports,"South Vally Iii,Royal",CA,CrystalClear Optics Inc,16814
240600100080,49941,Silver,30-Jan-17,30-Jan-17,123059643,1,28.3,8.55,Sports,Swim Sports,Bathing Suits,Sharky Swimming Trunks,US,Dolphin Sportswear Inc,16292
210201000197,87307,Silver,15-Feb-17,15-Feb-17,123051966,1,41.7,18.55,Children,Children Sports,Tracker Kid's Clothes,South Peak Infant Training Shoes,US,3Top Sports,2963
220101400237,22987,Gold,30-Jan-17,30-Jan-17,123063272,1,101.9,46.45,Clothes & Shoes,Clothes,Tracker Clothes,Mns.jacket Jacket,US,3Top Sports,2963
220200100034,92318,Silver,21-Feb-17,21-Feb-17,123086660,1,56.3,28.25,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Deschutz Shoes,US,Eclipse Inc,1303
230100200036,81276,Silver,03-Jan-17,03-Jan-17,123015231,1,69.4,34.8,Outdoors,Outdoors,Backpacks,Large Jade/Black Backpack,DK,Top Sports,755
220100100363,33690,Platinum,31-Jan-17,31-Jan-17,123070151,1,144.8,72.35,Clothes & Shoes,Clothes,Eclipse Clothing,Lean-line Sterling/Black,US,Eclipse Inc,1303
220101400329,44513,Silver,03-Feb-17,03-Feb-17,123085675,1,21.8,9.75,Clothes & Shoes,Clothes,Tracker Clothes,Stars Swimming Trunks,US,3Top Sports,2963
220200200025,33567,Silver,13-Jan-17,17-Jan-17,123067093,1,71.5,31.65,Clothes & Shoes,Shoes,Shoes,Profi Crosswinds 23 Sandal,NL,Van Dammeren International,2995
220200300042,88451,Gold,12-Feb-17,12-Feb-17,123032968,1,36.0,16.4,Clothes & Shoes,Shoes,Tracker Shoes,11m Liga Football Boots,US,3Top Sports,2963
220200300155,5961,Silver,17-Jan-17,27-Jan-17,123091284,1,70.7,32.95,Clothes & Shoes,Shoes,Tracker Shoes,Hardcore Men's Street Shoes,GB,Greenline Sports Ltd,14682
230100200025,29434,Gold,09-Feb-17,09-Feb-17,123015481,1,250.1,113.65,Outdoors,Outdoors,Backpacks,Feelgood 55-75 Litre Black Women's Backpack,AU,Toto Outdoor Gear,10692
210200700003,85808,Gold,20-Jan-17,20-Jan-17,123005027,1,21.2,8.3,Children,Children Sports,"Olssons, Kids",Top with Short sleeve,ES,Sportico,798
220200100092,94191,Gold,16-Feb-17,16-Feb-17,123056439,1,83.0,41.6,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Terra Sebec Shoes,US,Eclipse Inc,1303
230100500024,30851,GOLD,27-Jan-17,27-Jan-17,123044836,1,22.9,10.85,Outdoors,Outdoors,Outdoor Gear,"Small Belt Bag, Black",DK,Top Sports,755
230100200047,1053,SILVER,24-Jan-17,24-Jan-17,123029745,1,72.7,35.2,Outdoors,Outdoors,Backpacks,Medium Gold Black/Gold Backpack,DK,Top Sports,755
230100100059,77174,Silver,10-Jan-17,10-Jan-17,123051397,2,268.8,57.05,Outdoors,Outdoors,Anoraks & Parkas,Tieman Down Jacket,US,AllSeasons Outdoor Clothing,772
230100700002,5351,Silver,16-Feb-17,16-Feb-17,123056856,1,220.0,135.0,Outdoors,Outdoors,Tents,Comfort Shelter,GB,Outback Outfitters Ltd,16422
240100200012,88525,Silver,20-Feb-17,20-Feb-17,123077940,1,32.2,13.35,Sports,Assorted Sports Articles,Darts,Bulls Eye Stuart/Tungsten 24 Gram,GB,Royal Darts Ltd,4514
240400300007,55740,Gold,19-Feb-17,19-Feb-17,123072383,1,57.5,23.85,Sports,Racket Sports,Tennis,Anthony Men's Tennis Strib Vest,US,Mayday Inc,4646
240800200053,50828,Silver,18-Jan-17,18-Jan-17,123095478,2,49.2,11.8,Sports,Winter Sports,Winter Sports,Original Eco Thermo 06 Iris/Blue,US,Twain Inc,13198
240500200007,15184,Gold,28-Jan-17,02-Feb-17,123051451,1,9.5,4.55,Sports,Running - Jogging,Running Clothes,Running Gloves,BE,Force Sports,5922
240600100107,15465,Gold,15-Jan-17,21-Jan-17,123080442,1,26.2,11.7,Sports,Swim Sports,Bathing Suits,Sunfit Madly Swim Suit,US,Nautlius SportsWear Inc,6153
240100200002,46098,Gold,23-Jan-17,23-Jan-17,123023104,2,30.6,6.05,Sports,Assorted Sports Articles,Darts,Aim4it 18 Gram Softtip Pil,GB,Royal Darts Ltd,4514
230100100013,93703,Gold,16-Jan-17,16-Jan-17,123084507,6,678.6,58.9,Outdoors,Outdoors,Anoraks & Parkas,Jacket with Removable Fleece,US,AllSeasons Outdoor Clothing,772
240500100017,57593,Silver,07-Jan-17,07-Jan-17,123033270,1,53.5,23.75,Sports,Running - Jogging,Jogging,"A-team Sweat Round Neck, Small Logo",US,A Team Sports,3298
210200600022,80494,Gold,05-Mar-17,05-Mar-17,123047117,1,86.4,39.45,Children,Children Sports,"N.D. Gear, Kids",Kid Jacket w/hidden Hood,GB,Greenline Sports Ltd,14682
220200300115,38987,GOLD,26-Feb-17,26-Feb-17,123012378,1,84.9,38.65,Clothes & Shoes,Shoes,Tracker Shoes,South Peak Men's Light Low Indoor Shoes,US,3Top Sports,2963
240100400036,65529,Gold,04-Feb-17,06-Feb-17,123088814,1,213.3,104.1,Sports,Assorted Sports Articles,Skates,N.d.gear  Roller Skates Ff70 76 millimetre/78,PT,Magnifico Sports,1684
240100400151,70325,Gold,29-Jan-17,02-Feb-17,123052970,2,838.0,209.45,Sports,Assorted Sports Articles,Skates,Weston F4 Men's Hockey Skates,US,Roll-Over Inc,3815
210200100001,71955,Silver,20-Jan-17,25-Jan-17,123005268,1,12.8,5.65,Children,Children Sports,"A-Team, Kids",A-team Children's Shorts w/Pockets,US,A Team Sports,3298
220100100123,20953,Silver,21-Jan-17,21-Jan-17,123011418,1,55.1,27.65,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's Dome Shorts Shoes,US,Eclipse Inc,1303
220100100198,55114,Gold,02-Feb-17,02-Feb-17,123080143,1,153.6,76.9,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's Millennium Down Fill Jacket,US,Eclipse Inc,1303
240100100678,19903,Gold,21-Jan-17,21-Jan-17,123010241,1,49.8,21.25,Sports,Assorted Sports Articles,Assorted Sports articles,Sandals,ES,Luna sastreria S.A.,4742
220100100218,38474,Silver,13-Jan-17,21-Jan-17,123067143,1,36.7,18.45,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's Polo-Shirt Fit,US,Eclipse Inc,1303
230100200029,54424,Silver,19-Jan-17,20-Jan-17,123098630,1,196.8,89.55,Outdoors,Outdoors,Backpacks,Jaguar 50-75 Liter Blue Women's Backpack,AU,Toto Outdoor Gear,10692
240100400071,55710,Silver,10-Jan-17,10-Jan-17,123055694,1,149.2,109.35,Sports,Assorted Sports Articles,Skates,Pro-roll Sabotage-St  Roller Skates,PT,Magnifico Sports,1684
240100400098,38248,Gold,18-Feb-17,23-Feb-17,123070541,1,251.8,125.85,Sports,Assorted Sports Articles,Skates,Rollerskate  Roller Skates Ex9 76mm/78a Biofl,PT,Magnifico Sports,1684
230100100058,55191,Silver,07-Feb-17,07-Feb-17,123007390,4,193.2,20.5,Outdoors,Outdoors,Anoraks & Parkas,Tasmania Men's Shirt,NO,Scandinavian Clothing A/S,50
240400200002,11869,Gold,03-Mar-17,06-Mar-17,123037471,1,148.1,61.8,Sports,Racket Sports,Racket Sports,5 Bg-80 Yellow,GB,British Sports Ltd,1280
240400300033,29676,Silver,05-Mar-17,05-Mar-17,123046608,1,35.7,14.35,Sports,Racket Sports,Tennis,Smasher Polo-Shirt w/V-Neck,GB,British Sports Ltd,1280
240700100017,16169,SILVER,19-Feb-17,19-Feb-17,123071955,1,26.2,11.2,Sports,Team Sports,American Football,Football Super Bowl,US,Carolina Sports,3808
240200200088,87507,Gold,29-Jan-17,29-Jan-17,123056267,1,66.7,27.45,Sports,Golf,Golf Clothes,Top Of Florence Polo-Shirt Medium,FR,ToughWear S.A.,17501
240800100055,19576,SILVER,11-Jan-17,11-Jan-17,123058472,4,960.4,110.55,Sports,Winter Sports,Ski Dress,Massif Men's Pro Pant Goretex Pants,FR,Massif S.A.,13199
210200300053,90177,GOLD,05-Jan-17,05-Jan-17,123024519,1,42.4,21.3,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Eden Soft Nylon Pants,US,Eclipse Inc,1303
